ID,split,default payment next month,predictor_group_id
5906,train,1,252ca485bc932dcd53e4956bcc1f2d96
5907,train,0,44adc24c8d395ea4d4673a9c1e99e89e
5908,train,0,b866e59b7dea9878b948730584754a34
5909,test,0,a43a6873dfc2f74c02d069dccc436f88
5910,train,0,b1b6ab1d8a51c055ba699e029c85b2bc
5911,validation,0,fd162e7dd891479ddb92d1852830f721
5912,test,0,ca44ca2f1ce199a83dfa000a92178e36
5913,train,1,204f24b59b69663a41abf12b8c9a34b1
5914,train,0,869cd118b9591137b8849c7a864ae297
5915,train,0,7f33a26c6fc3d419dc6a79aabc7314e2
5916,validation,0,73bfd772305786f5b78d6296e673bed8
5917,train,0,f4fe1ff3a53a0929e0a064a9115a1d03
5918,train,1,c6c888061e42837a8c31b25f50681c66
5919,train,0,9c7c061764723ba2bb9d1e43527bd580
5920,train,0,d44423b67c8ffde9931fdbfaef2598bc
5921,validation,1,0aecc0e82432c79fd9f62ada4bb3318e
5922,train,0,95a266320f840c2bf2641fc3b8457299
5923,train,0,47f262648376d123a78dd78bff5f134b
5924,train,0,cd0bd5d66476df98aa2031ae27268fc6
5925,train,1,85488593f440fa8570e9a1a939b1b628
5926,train,0,e42ab2a739cf598f576188d26a1831d7
5927,train,0,6a534e822dfff6eda2c8492cb33bee46
5928,train,1,479e176c5724ea3e46335e7dce09c3c6
5929,train,0,7430ed356cbd214dcf044a87bdda1a3b
5930,train,0,b6f2ef51c3a359efd0279071d1d80d75
5931,train,1,0d9c181e2e6ba44863b8045611c6865a
5932,train,0,be3b125f3389fd99ba4c26b22a693f01
5933,test,0,9b2c33247d3eb656fafd62f29636fe33
5934,train,0,b25bbf7fa0156d03e43dffb8c01efb4d
5935,train,0,dc5bfd5167e03ceecdef52b812b2daa0
5936,train,0,2dda1c8cb2a0c5cee354d12adfc03691
5937,train,0,d217c3132b8c9ce8cf22c5375a961628
5938,validation,0,02081d31caccb2b0c28e8b5c25a2423c
5939,train,0,24a141b7ed568aa41ffde6b5d81a3930
5940,test,0,927dcd6dedfe05d0e1a6aaa327980b86
5941,test,0,32cfdc0bc88976e2b27ff14f55e443fe
5942,train,0,e85b7e750759b6d2720b1bfd5afe99c2
5943,train,0,dfd7c8fda574ccfdf8093eec67936e9e
5944,test,0,7bccd8b20cdbe3154f8bd18a65d572bf
5945,train,0,efbbc41d18858e2f7678f40e5b98f8fc
5946,train,0,387514254bc4638310ae3cf64464d5a6
5947,train,1,783c3ef06abace7e501b4aaf43ee50a2
5948,test,0,d3784ba19d148a7a60daaf91bfa93fee
5949,validation,0,9a97decef64bd29aee113c31fa4df33f
5950,train,1,c8905c3c49f0ae737e1c92bde4b67ed2
5951,test,0,bc3f8e8ab4f3fb91a6cafb6f825e28f6
5952,train,0,926d7e1f3aa291c9526bbd05c02db8ab
5953,train,0,7dfd6e47de48df834ea8280a5bd84560
5954,train,1,e9d3e24312941a296536583c35532d09
5955,train,0,163f8b09194f71c4c247ea9e267b54c5
5956,test,0,1bc0133ed2fdc1e64f748caa74ea3fe6
5957,train,0,a30532abf71cbfbb2c7f9ae952854455
5958,test,0,78c5fda9a8400d05349e9e11dc998adc
5959,validation,0,754a3acda8c4810da9b67b85b3820560
5960,test,0,6d8735d945737df93b354e8d86cdbfd8
5961,validation,0,4286c547d91829cfc7c44506d78f98c6
5962,train,0,ddde5296b514adb2b93c6bef02fc69e8
5963,validation,0,aa449052813138ffffc4a6acfc971de2
5964,train,0,123084be92eba9b3a5acf87dc24322d9
5965,train,0,00072cf5677753c214e96bc66c7f6c84
5966,validation,0,06bc0fe560e7578a05d99104fe625e68
5967,train,0,7ad840cdce014f13f3297526e6e991c8
5968,test,0,ce6411d9dce8d7f3de375c0227572451
5969,validation,0,97b44fc2cc388f32687d60a2f9ce402b
5970,train,0,81bd341dcbecf74be80abb2cc8effbbf
5971,validation,1,3bc403a2e6ba2e10e4ccc8ceb98fbacf
5972,validation,1,53b901250e3852c87dced6eb91414d14
5973,test,1,91c5391927848b99b076a935f7b87889
5974,validation,0,1b3237fbbb7513b9aa7cf478951cabba
5975,train,0,ec623a685f8767365fcfe5cf1645352c
5976,train,0,8c1eb55c6e179ee42c55bffc8f8a1413
5977,test,0,f119652438c07bfa6c9ffc616948f16b
5978,test,0,2d4e0c86ec97a2b71035c3e840e61bda
5979,train,0,c2c43bfdfcadbc33a12fdd054280632b
5980,train,1,4e58deef881b2f7ea1069ade2f5c3701
5981,train,0,684ed6e78a93c0e102348f9fd6737c08
5982,test,0,5129492f52c62a38a318a78f69a7fe4d
5983,train,1,6153803c39b4e0ec06b632c84821969f
5984,test,0,c14ecd0279c0efeee1044b411f2e40a7
5985,train,0,befddc716f01a975c8c8b506150e2d1a
5986,train,0,87d2b036db036de3c7d83cde82a5af27
5987,train,1,ba248dbaf5991b147595d2677bd4e9fe
5988,train,1,a39bdd25c6c03660cbdb8287f808e2c1
5989,train,0,20155c8ddf02f06d7199ca5ae29e56e0
5990,train,0,19395354a90b0d71099c10c8506fc7d2
5991,train,0,8443411306954f7fe4df1ced53684145
5992,train,0,3e48559fc8c51051a13053c285079933
5993,test,0,026948757d7bdd41e0cea59b01a1908f
5994,train,0,67d8dc2e0b444261e55b1f4cba158772
5995,test,0,ffc99bcae7671ff73bf62f3af6a26e65
5996,train,0,b7ebac43584088ec709702fc3d0ddbbd
5997,train,0,6e499899078750f4c2365e4184a5e4eb
5998,train,0,47b69e4bef904fd2b8e05076429ee773
5999,test,0,62151a6c187e8b70972783a30700b339
6000,test,0,1e131086e7786e2d6d58dc9dbfb7d93f
6001,train,0,5ca6db5823baeecaaf6b0c278e9287be
6002,train,0,4706b88c683214341665735285225aa7
6003,train,1,4b78ea808ba760a563442288b5d23d90
6004,validation,0,94995ee2ea9799c94f7ad0bd2c4e29c7
6005,train,0,4594bcfa420f78b3e7f1ded891ff86bc
6006,train,0,6d829f2bf30538eab6f0d3cf84046d70
6007,test,1,29b74aed404d354d26e9dff36486ad8e
6008,validation,0,dea57aeb67c7af6a7e441927c3bc43e9
6009,validation,0,4cdfacd492532421d48ed538871889d7
6010,train,0,3815ed6b240236879404c287b98dda3f
6011,test,0,3042c477282b0318ed9e06df71c01f31
6012,test,0,9e095311c3f0dc7359376db5ee43f1e1
6013,train,1,27d1103c9c1fd13df5ed42c6f678e605
6014,train,0,241b6c26db0c1aeeb798d364df8044fe
6015,train,1,cb807cb2ec7c1d7bd5689e4a15391d3e
6016,train,1,1db72e6a79ce3858b9ea02bd19d67bc6
6017,train,0,b40df53ef4ddb5c84e24c9f1026c7356
6018,train,1,3344efee76d889bba1ce928d386dd7ef
6019,train,0,e37ca14f8d3e82884d642a0664eec1dd
6020,train,1,33d90981771dcae333e521e7c10b4319
6021,train,0,35ea5ad7a950d66591b2cd28961d298a
6022,test,0,1e926224bcf5fa8e8037d0aeca3df910
6023,train,0,7eba0438eba97250299cc0da302cd3d0
6024,test,0,02635aff28dcf49ff45d3142f2629062
6025,validation,0,732eb71f39478a84a2e140d47f248b26
6026,validation,1,b034992a6dc2edd5514d88e2270f725d
6027,test,0,1cefb6945c6cbdb575284bd979390853
6028,train,0,3be4bb061d58272bb93c5a60d4f538ae
6029,train,0,d058e8d7c600179a6d41ce61fbbf474b
6030,test,1,b6da075c792c86a4263f7e6ab297ee09
6031,train,0,8ce288cde95e6d80e73d3a6d234e0d55
6032,train,0,95c04c0c5e4ba1cf4def2086341f1089
6033,train,0,ec2e9f7c25040c043be32a19f8795c39
6034,train,0,7a0de97430b7c87764e3df56bd9d3aee
6035,train,1,bbc0092055b51e7c4847349070b7c1e3
6036,train,1,805a7f90e5743191bc247271e221e2a8
6037,train,0,22046d965c97f683633213958701bda9
6038,train,0,921e31fbff3a1933fb391593e85affcd
6039,test,0,4a83ced23cdbe8cae2f97df12e58ca9f
6040,validation,0,4bc56ee8388a5fc420d3ade3ab615399
6041,train,1,5908ede1b6500e9ec68f9876db7710bb
6042,train,0,1d1130f8d6c6ecb01cee3a6b090d473f
6043,validation,0,c7d015d0187e901a671bcaac0e43de25
6044,train,0,37f1c9c7e6c81b41b14b04eb6ed04a8a
6045,train,1,d875a002b80137463f1b1a596b1e1d48
6046,train,1,6d3ca3ef8f44a34448f229d87d44c669
6047,test,0,893b4d0a3578556a9d5b14ea5dd9b13e
6048,validation,1,c1126f7bc22ed00c100df2c217e8cc35
6049,validation,0,3fd4a4a08a0eb1d5f44cb2a47063fd39
6050,train,0,a66a1765903b46dc198039d743184f28
6051,train,0,94b37dd25a3472dcdca5ae4b8f54973f
6052,train,1,1deca1de43e7ce8b04aa2a187c1329ac
6053,train,0,e3cd742941f1ad077a79bd5bc8028739
6054,test,1,b3c552a876bfd38180fe1fa3ee27ab7c
6055,train,1,480d744caa0d2c33a477ea9acd974547
6056,test,1,83bcc0f498b1042231c5c492ee30f3ba
6057,train,0,bd00b1819205145937e411faf84fe971
6058,train,0,6abbba051be1ec1a8fc4791e806c5975
6059,test,0,065bc8fc60201ebcf9aa601fbcba5156
6060,test,0,32dc8267ad0a886a95df9a69117ebc44
6061,train,0,05722c66be6ae099eab7f46c3df269b2
6062,train,0,8519e08bda13952a56c26fb0f12c8224
6063,train,0,9b16b47743b374df06003748921845d2
6064,train,0,7e97ec8b5c0023c89933f845b2ef0577
6065,train,0,84c3eceb6d22bca5bc8dcbcd653cb4cb
6066,train,0,02eee1ae7864bf40d70f57343b6a63e2
6067,train,0,4a1886c63ac17d26795c57cdf57e1ac3
6068,train,0,7f992edce5d4497838bf5f814033893d
6069,train,0,96cc37eb94ea5d3601d497a45fc49ed7
6070,train,0,7cb7491949041826ea0e370b2c0d9fcf
6071,train,0,b2ab2fc9464040872652b73f83bf3885
6072,test,0,a4ed06c801eb473dd60115d1dac10847
6073,train,1,4d33c24f87f6950cf936da703e19890f
6074,train,1,d894c9be07fd4e1dcf5858f11c5f1211
6075,train,0,3e5636d8aa583dbe57d232b80303996b
6076,validation,0,efce8934f413ae2c2829a74daaff050e
6077,train,1,f731b34c0895a730451f7cc9665797a5
6078,train,0,e20c22390e5c049054bb17931aa5f22c
6079,validation,1,ab0d73b15148d2d1158f3b80369d4bfa
6080,train,0,45b884fbacbc61d34e7421519e925a45
6081,train,0,3114421c22c4298e5b6a08c0c0f06bcb
6082,test,0,0f4752366b4f020574b2b70e7e103376
6083,test,0,475da52af3bb1013df0faacedd10cce2
6084,test,1,724138b14e749ad5b1b99cd1749b7c66
6085,train,1,3623afaaf92c5f88508083037a9a6336
6086,train,1,828fb0a4bced6dfc3b30a18784882586
6087,train,0,fbd3c83b9f24289b36b341cde8b77923
6088,train,1,5f113fdb74f404ef1df0da06bf477e70
6089,validation,1,abfae43b72666cbe3f9f607369830ae6
6090,test,0,0dade9f231278d6ef9788c81cb948365
6091,validation,0,6c7321fe5e34feecc38d41c8d744a248
6092,train,0,af4b86a5f65b51d9783a1f466dfcbf86
6093,train,0,726ba8f1b15773b00841acfb38ce1fd6
6094,validation,0,bb52a6b86cbb5cb6c110fd85c83469a8
6095,train,1,2e9ce12ac6ad46c6f98eae071c5963f5
6096,test,0,9f7dcffef3ac10ba70d025f2e58d2f68
6097,train,1,93f82e4eeb205571343a50574aeaf092
6098,train,1,996b4499e03f1eac7e76d9cfe3b75bc8
6099,validation,1,ad09cc58910f49389ca4d4fc68264289
6100,train,0,1014f275fee608caa141cb73a5a47cd7
6101,test,0,17ead56c9913f3ae8b4e02aa2574d826
6102,train,0,4fa707c90a0251b3540c33e759744247
6103,train,0,23327249b909344dbd2c2c70e907979e
6104,train,0,2ffc955cbf1ca137b6254d18d1fb70b5
6105,validation,1,1367558fa08ed6a4ddf284d83090a015
6106,train,0,53ec520923443a4ffb3372d6cff1f472
6107,validation,0,cf18b044c50da0af0ba35b55ecd87918
6108,train,1,1feb9c71f0539499827e87e01e99d8d1
6109,train,1,114a0b7f40991ba251b70c83e9641070
6110,train,0,1465826ff5c1dc18d010a75ec4dad0ae
6111,train,0,6b75a5eed58293d2a6d6e6ca6542b3c1
6112,validation,1,87fbd6094dea7cd8bec0bc5861b1094f
6113,test,0,7475d5ef23b432be8098c2de83c04628
6114,train,0,4eff77ffe485c5cae27ccac6c147c6eb
6115,train,0,b2d8a1ddde9e8e138a6cc591fc1965d7
6116,train,0,5b44aa1eaf15b4d50215f9551d0433c6
6117,train,0,e63f806ae5160515ffe4e3ce569005f1
6118,train,0,ae92fcd8590c8a44d806d85f106eb3c7
6119,train,0,8f099676cc3414008d1760ac420f9a16
6120,train,1,4f93fc6bae5e64f8e1307f9314028d24
6121,train,1,88e9162fab22c21fcfd772adb8269c16
6122,train,1,10a2451aa12bc0c67c21180a0c081b9b
6123,train,1,5cbe20132ee601ef3b0b9ec04ab81a00
6124,test,0,88b498270e7eec1e62e53aad2f065aae
6125,train,0,945f7ee3962c71ad9f466bc4511ecbf6
6126,train,0,f2a69db4f0513bc76e502b0442bf17f0
6127,test,1,167dce45a1c6b7c37a37212c849b49df
6128,train,1,c5214fb1d919e4a4b5a524770f4b2108
6129,test,0,844e2a9c83337d619e312997893de59c
6130,test,1,27853e0959d76290585fdd5b1306b1ff
6131,validation,0,ca7083894037ccd12906d758f297d734
6132,train,0,e15917f09c736a754afa38058b91c84a
6133,train,1,bfee542c4435084858e91d42c4465db7
6134,test,0,1ebd7a1a68bf5f9aef90b4d928d7f657
6135,train,1,2cb79d45d785680388580a8bca8ca8e6
6136,train,0,d42ddee5aaa3a900116c56accc1db342
6137,test,0,183989bb3ace671d211fb0076df9300f
6138,validation,1,d3c80ba519bf2e374393e4dd2bc6d48b
6139,train,1,19eb05b85d21136afd8576bb29efe2fc
6140,train,0,1d61d7d35d87c66baaa91fee2d8919a5
6141,train,0,5e117fcc1db41ce57f33d04bda92f5d2
6142,validation,0,f176217924febc86c7fb3cca63bc26a1
6143,train,0,6bf4d9b7e429bd6f0ef2e5d28ea41c4a
6144,test,0,e4a15a26c71372bf9d3b3c456f2d07ad
6145,train,0,4d2ecb365f07ac0297186e077acbb821
6146,train,0,5357bfd6cc12cda6deb5ccf428752401
6147,test,0,9d83de2ff6929e753e180ff1a636a1ea
6148,train,0,5e3606e80eceda32054061718e5e1597
6149,test,0,015835b2f6a2352a386e929da1a05ee2
6150,train,0,812fdd3f7b29946e5e40d20b82d121f8
6151,validation,1,baff48b25569a194627e1572d8a01568
6152,train,0,6c253bd744d5c52fe871b0a08cc59151
6153,train,0,6cb5918e284f8e33f39b21b9f89c8c2c
6154,test,1,43c96255099d28041bd1ef220314691d
6155,train,1,8a938718cbd88d61df9a365f5a69f097
6156,test,1,b22b2db3d755ac4e708ad8d766f3c86d
6157,train,1,175d86b0a83e3284ea5767fb61211d41
6158,train,0,44ccea3d32d361fc2d1f6eafb2c577eb
6159,train,0,e9b281357378b38d0d1df8802f8d7c68
6160,validation,0,35c5ff515500c125ae284d8d9a94c59f
6161,train,1,e4ccb5afab1517c5a699ffdc522bb2bf
6162,train,0,56767db7626b52b8b66e14aae1c63931
6163,train,0,f18fd93a6f26ddf85c188627f2cfde38
6164,train,1,c360cf2606e749bc04c14a390d19ed44
6165,train,0,593fe1eb31bfe997fbb01d5ca0fcfebb
6166,validation,0,c1a7b6cb1572e11b21dc68e5af6035d6
6167,train,1,b082f5a844d43a2a0dbd223b3d6aaa0e
6168,train,0,7ccd8c6804d249fdce70caf27ccdabd5
6169,train,0,b6515579fc24d9643f6668e135a1a5d6
6170,train,1,0ff2cabf0ccd181607cd2c5a2656c430
6171,test,0,f62ed9a818cd520b0711f695bb0ce1ac
6172,validation,0,e2e22d0b23dd303879f27ea5b9f3870d
6173,train,0,72c49cb27cc4f657df0ec9382dc9164e
6174,test,0,6042daa0ddefe040c1817b77ca5156e2
6175,test,1,48683209f360830b3bfc137f8723c0e6
6176,train,0,01bc0c853a3e179b75bb80c861583927
6177,train,1,6fe33b6633cfefa1de338f487a741683
6178,validation,1,e2ca84b5b5fd074116b14d925e38bb92
6179,train,0,e4e8bac10774d9c2b421be11a78343d3
6180,train,0,108d735d4d057e6e513367c8065901c6
6181,test,1,ab6166f15071ce5335f4ec7d46b7f6af
6182,train,1,6eaf519c46ffb64225bb170eb25febb8
6183,train,1,388ffe53f1e0d2593106282811677720
6184,validation,1,2a73e733b8dd867091126b7c480367ce
6185,test,0,a2182aca986d2576818b49d153eee8f5
6186,train,0,241d76d120d0d55f05a7beda5f1ef4af
6187,train,1,a41e88d6b1ed8f42e8ea86f6d90be0d1
6188,train,0,9e0b71b44f5bd2d6cee767f6e4dadce7
6189,test,0,13410983dd3f9e863a3dd23bcac07b46
6190,train,0,fda689444ff1629d6962c16ce5c1f439
6191,validation,0,cb47d9b5a0411209502a637f9c9470ce
6192,train,1,8c0a40821159132f7f07b57911e3297a
6193,train,0,6237e92d804c4308daef0844192bfe29
6194,train,0,195af19051125e4dfecbffee3eda5b8d
6195,test,0,1414f1a9e210e8e4d517893ab14cdf38
6196,train,0,40376c7f5c30107179e7c47eaace75ba
6197,validation,0,71ada4a33cec5265f674588ab512f272
6198,train,0,ea6578f33ea95d3b18011014ec3e43a2
6199,validation,0,93e37c543fbabb2d81906fc79f1b75d5
6200,train,0,456144a972bee80f91edb81f1c0e204d
6201,test,0,e0ad16921c670950b72d7d6b30ae10ef
6202,train,1,bb85e32f9a6709da8cf1efad870ae703
6203,validation,0,2a0d6b83e1335ebaf2254ee4becaea36
6204,test,0,63577315aac31733f135b562d60d3de2
6205,test,1,15f253482f20d9f511fc3867b21d5fa7
6206,test,0,f4f1f93c4c5ad2900d464bea0dcf696b
6207,train,0,b8937819889e46296b9d4a7ed6f283ca
6208,train,0,797613abd75b82027e435aa4db355213
6209,train,0,f0260f21e0dc824222b42e3d46357906
6210,test,0,d520fe289bc6fc2e696d03f5771b7b23
6211,validation,0,97f0568559c6d90ee4b3f36d6802bb8e
6212,train,0,2f0f378bbec4c1afb009522706391f5d
6213,validation,0,d7beb33da4725538965755f192a52a04
6214,test,0,63d2bf740031abcf17876e1dc50e02c3
6215,train,0,fa5cde7d3909cb80fbba955f80c9d00d
6216,validation,0,1c4196bd25a1693642cace46b4125114
6217,train,0,dbd6bf96cc0a52d5357662988cbb74bc
6218,test,0,4a9e22e7e10e01931829508b08597b82
6219,train,0,86be25e01f3feb6f7e1432f2fc20128b
6220,train,0,c34a6304d96a87244b56e7bef43dd76d
6221,test,0,81d4219a858e4ce21fcaa80c1dc69287
6222,train,1,fee5ab24d467f79d1854463416c12030
6223,train,0,30629e75b751469e542c1a96e5a4c000
6224,train,0,952e06e9c0b5eb5ce3fc11a83cdd4db7
6225,train,0,a24d85293b111692011c531a8f6adfc4
6226,train,0,4b1e16b9ec6c68469002723a395b5a56
6227,test,0,203cb91c2de1d92ccec0ea714346bf91
6228,train,0,dd0eeffd66fcc5bb8af3605eafda14c6
6229,train,1,e7be1ce3ca0187a56669f2a9e3729671
6230,test,1,254183a862b0551a0b7ef4dae42cc1f4
6231,train,0,666359074b879f227ad01fd8dcef676b
6232,test,0,641c615747105576a5b26fc1ec7da076
6233,train,0,8b16ccdda49e05553ddd88d1be391bbe
6234,validation,0,e92b12c7ca8f6a9ee4de619c8e863881
6235,train,0,b67d75a8a2890cf6568d565d89f93e9b
6236,test,0,2fe82d8bb452332cb227922aa914977a
6237,train,0,bb2ea590af5346a7497c5bca41690ede
6238,validation,1,72e1011e253e62d8da1128c09a7524a9
6239,train,1,6fbd3ef35f51f4164ee654db3029c202
6240,validation,0,188bca417ea12c0532c9e634cce40b50
6241,train,1,f93c6a24fd32d8a8dd6476d188862920
6242,validation,0,ed4703c76403c539920d2651f149f9b6
6243,train,0,fe8ca4066591889bf0d6426fa69ff176
6244,train,0,8ae0f8d6f8daaec36e6d8e47575f7863
6245,train,0,fdbf522502d9103de4a7735087211913
6246,test,0,e2783bafa878d084437dd2c50859fbca
6247,validation,0,5a65255f1662db4ab78587846130a421
6248,test,0,7b61c67762d7e236931b04e29cc58f41
6249,train,0,1be1a2d07200c3f649af844ece66a878
6250,train,0,219453164fe18e3527f5e8dc8470d7a3
6251,test,0,d2a838633629467568849c334bb2abe3
6252,train,1,1cedaa9cb6b09be9a2f44d6d83585654
6253,validation,0,871adaefbfa4c3014a7b76fbf8b38688
6254,train,0,2fffb51453620aa7dc8f5116f742c446
6255,train,0,dd4b49240a4c4e6152f646e4b2c5b0d6
6256,test,1,564bd751c027a221ad789b1ca09e4910
6257,test,0,0809621bbae61f45679035236751a6a9
6258,train,0,c0c03395406440a2f50fee4e832798fd
6259,test,0,1114f85a8042f514fcf1cc809cd62a5e
6260,train,0,7a05b6c26ffc68417a59174135fe65e3
6261,train,0,9011f49e05a1fd215a1516629a26d97e
6262,train,0,33246a03a4627755ed8a4dc859a562fa
6263,train,0,1e6b802874e6d3e57246dbe04daae88f
6264,train,0,f4b895cf3e6a99440c2316219b8bd7bc
6265,train,0,879550daafb123a33a6dce12715ea2e9
6266,train,0,ed3a968de7e45f0a3feefcd8616ff091
6267,train,0,0d34dfcb9a104e86782d07c2df916b93
6268,train,0,ba46b29036fe92760364261d367acba7
6269,train,1,b9560252737659cd046a85fcb873bfb2
6270,test,0,5d51dc0b513128a4d7fa8244e0eebfd4
6271,train,0,1a152633a59ef4f5d7f34f5955568f5c
6272,train,1,768c788f368e17fbbf0475936e99de5a
6273,validation,0,37f8569ec10e27cc761add727da75b92
6274,validation,0,35a326f4d46debf0955f1070a0c3dd4d
6275,test,0,ebbf318128db2b33d02ef1c9d7129b2c
6276,train,0,96af8d88982e41d8d35c1e678d7005f4
6277,test,0,735d6d091eff47f28455356c3260b0e5
6278,train,1,43c2912de56ce8aa78e10f2c18b4dc18
6279,train,0,724c5369d49f1cc4bc955deff83953b7
6280,train,0,6aa031c99cdc52a410dbe46e22f0f9d4
6281,validation,0,05720ec47956e93b2df783c6557a7f38
6282,train,1,238e035c25cf0200cc23e4c4b8ea919d
6283,test,0,d43c8b40c25a3595b2a0dac8481f184e
6284,test,0,3017c1edacd738b2ab558549f6de9e2d
6285,test,0,66906d1458a1b54dbd53fdbf5f8b0efa
6286,test,0,15f60eb29adcc88ce5b087d01f6ce863
6287,test,0,36b1bf3cedfd3f17bcda9c6f17d6cfbd
6288,train,0,8797e0a2a84c4283e8b109a5d45f36b6
6289,test,0,703869fb883d344b100520951f6340ff
6290,train,0,2a3a6f2dbadd991c4e64337684328b11
6291,test,0,91e94209f3d7e3a49b1bcc2afd217588
6292,test,1,5fb378e76e84443f908fbb8cb37e0786
6293,train,1,4f683270ed80ab4a3cff5991f61bc4ba
6294,train,0,12cd7916f2def5665aade43346accea9
6295,train,0,5ec0a6e6a08a06527359c460a177d100
6296,validation,0,a47bc380a257c43c2cbc1261e5781ac7
6297,train,0,865ac4baccf336ce25906416860c1450
6298,train,0,3c90e8ff2deaf6262ee7bff045786165
6299,train,0,ee11ee33575a7740879867fbe64fc5b0
6300,train,0,20eaf7588cc613da1fe0f200abf40f92
6301,test,0,07f9e4b92e450f325ca65130c5e47560
6302,train,0,24962d02eacdd41701084342a4fe7ee6
6303,validation,0,372fdd4a2b181d9cc78c02550f994483
6304,train,0,b086d43185a732539b2b92a106154159
6305,test,1,38ec62a4ac0e686a8a886acbc81afaaf
6306,train,1,004d439ce25d80afcc62a948e8614a9c
6307,validation,0,49570c7ba1c8ce2084894481d7263992
6308,train,0,c9342f90bcf2159b76caf7744d8ad2a0
6309,test,0,ba4514c153143602f4f6d338df28bd44
6310,train,0,b190c2d931f435731429551223acb0f7
6311,test,0,5d2db202460cc97568d1b1d159d3e4e5
6312,train,0,5a3d4126fe1d8bf39654e8a96139454a
6313,train,1,7391a84c28c4b70183127556d7ffc670
6314,train,0,7c0b5056e6a0341b618422bf907e3edd
6315,train,0,3a39e1902ea9e32f4038c57d1b2f8b89
6316,test,1,499f93abd6cdc09e26e442c4289ae514
6317,train,0,0b24f420c621ff8266bab13920f2f80d
6318,train,0,4eeb2b50894d5a4116dc760d92b9e688
6319,train,1,e744ccc56e98e1b8928d32ff94a608ec
6320,train,0,2d71606e1cffec03ada83efe45de500a
6321,train,1,18a169536777bd3b2655b76cee75eac1
6322,test,0,77503d8a6e5efabbfdc056537e34e612
6323,train,0,4d3b5a3110752bb2ce07134f9679305a
6324,validation,0,1256edaab0c954a6e06dd3f31bec8b50
6325,test,0,a821499220a455744af1c95e1754938a
6326,train,0,18f215a11030f1b577ee8acdbd62429d
6327,train,0,62dfa1455fb5842adf99c691c2895453
6328,train,1,8fd2b8f6a8b29d6b0bd05d44b7d99b7a
6329,test,0,dbb5e13a9843c1bad07a37835b3c3248
6330,train,0,6f67b9892255e508a66f451321be99c8
6331,train,0,12b4271c609ce34cd1fc03b9f0731ebf
6332,validation,1,a73d8dc495f199d2d0b87ba4a9d969ea
6333,validation,1,4796feec7416fd3325e44c0e9093b1e4
6334,train,0,03b22e2b5deb0846e73a0735368fa788
6335,train,1,3440b3f816e024b846ddf5dc41685c75
6336,train,0,9bbf0b27085652f6af1b083a8f5619d7
6337,train,0,775c3f259f49b0f0d6ca5e3b37ed1bee
6338,test,0,5565fdd27e78f1fc27a958461e239ebb
6339,train,0,a1984ed509930f9c9d6a97595813a3f6
6340,test,0,25424cf462fe8bb88b483b34bdc29c56
6341,train,0,64c23cd2d2bbce2bfaa2351da02abb61
6342,train,0,17e3f4872e94382142736c41eb06114a
6343,validation,0,cb1e59d2a974a4b7e2ee12b9df44291d
6344,test,1,a6da423f9647061c5178cd75587d77d0
6345,train,1,dd47d61c0496505bf7389ec6584be5ee
6346,train,1,38caf2bdb1989aaa6a73b06ad3ccc079
6347,train,0,767171b36f603040f129d4bd4b98f60c
6348,train,0,97fc6ec60461cbbe89d62ff6f36ec4d5
6349,train,1,3e04f08a0bdc757f3081e0b2af7c9452
6350,train,0,8e5a6544f2f04ce70ccf075af8d27215
6351,train,0,b43ee779fc34a775a58d2161d18cbb46
6352,validation,1,0f3e0b1ace16ab048f27a30c9f82b430
6353,test,0,2e26c8fd00180c18eab98769644fe3cf
6354,train,0,ae5e18268a1f8a81c871c880ffea2cf0
6355,train,0,cfab6cea9ff3519c1b136c56b55eb40f
6356,train,0,9e5d8a38d4c2a06c1c5ff2775468a9c5
6357,train,0,f8a2638609f9664a24f3c3783658bced
6358,train,1,cb48313234b79487839100189e4ab364
6359,train,0,61ccf0b8b7c61c027eb48aba11b2933e
6360,validation,0,f5680f636b8f506ae49f135906d1c03b
6361,train,0,75ecf20440646a6469738d9214cac510
6362,test,1,bbbdc13fb6d585a4a558baee578d80d1
6363,validation,0,956aa4a2f61ecc6f043bef2130101515
6364,train,1,a912fd3b314eb4f09df190f1497f11b7
6365,train,0,2cfa7d253b03bebeb2464f3dd945d8f1
6366,train,1,fe59eb76c23e64b1a842dbb2a72ab95b
6367,train,1,90e4d8d50ba2e56957a4160dbaf64e00
6368,train,0,425dd92f42caf0424b71c32be5404eb4
6369,test,0,4e3591bae91a43a520e0d644ffb3c80f
6370,train,0,b7dce9734899b1d402e3a5b812bda290
6371,test,0,e2d65038dd4991ef6ad9d27cde25d6a6
6372,train,1,2c4e6743e3a1969b43ca84484011b644
6373,train,0,a5fd49df687bc5fa95303b2ceb7fb205
6374,test,1,7582a2e61bd0b39b856963eecd40a0be
6375,test,0,fc4f6ec292beb706f79d7d2240f4ebba
6376,test,0,ab9826e6b7d9cfa8b6fa1b53ec1b65a1
6377,train,0,9ed9a910ee726dd520fcdefd5dcbd326
6378,test,0,06df0d067c05488ba6ba5f9c1ce18fe7
6379,train,1,91b4c6ce13fbff211bd7d4ace2a157e8
6380,train,1,ee8fb0d730b7a78fc8c77dba953b451e
6381,train,0,c375292077a10fa808e50851faf49971
6382,train,0,c8aa384ad868bdf95e0f52c37af84467
6383,train,0,18c5dda2880c01d61131dd4c67259121
